num_deaths_neighbours,num_deaths_kin,num_total_neighbour,num_total_kin,deaths_num_total,marital_status,education_level,material_house,cooking_fuel,bed,radio,livelihood,wealth_score,gender,health_zone
0,1,23,24,1,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,23,18,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
1,0,27,35,1,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Nyemba
0,0,25,29,0,single,primary,bricks,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,24,25,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,35,16,0,married,primary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,0,36,32,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,36,24,0,married,primary,coated_adobe,wood,yes,no,unskilled,2,m,Kalemie
0,1,35,29,1,married,lower_secondary,cement,charcoal,yes,no,sales,3,f,Kalemie
0,0,36,19,0,married,primary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,1,37,33,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,16,0,married,primary,wood_mud,charcoal,no,no,sales,1,f,Kalemie
0,1,30,30,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,1,32,33,1,married,primary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,27,26,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,25,3,0,divorced,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,35,35,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,1,25,17,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,30,31,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
1,0,28,8,1,married,primary,wood_mud,charcoal,no,no,self_agriculture,1,f,Kalemie
0,0,29,23,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,41,33,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
0,0,32,4,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,not_working,4,f,Nyunzu
0,0,39,25,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,37,11,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Kalemie
0,0,23,28,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,25,32,1,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,33,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,24,29,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,23,39,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,36,15,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,36,30,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,27,34,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,36,30,0,widowed,upper_secondary,bricks,charcoal,yes,yes,clerical,4,m,Kalemie
1,0,38,24,1,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,33,21,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,28,30,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,36,25,0,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
0,0,38,26,0,widowed,none,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,37,27,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,f,Kalemie
0,0,31,2,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,1,36,19,1,married,lower_secondary,wood_mud,charcoal,yes,yes,unskilled,3,m,Kalemie
1,0,24,31,1,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Kalemie
0,0,32,33,0,married,lower_secondary,wood_mud,charcoal,yes,no,sales,2,m,Kalemie
0,0,41,22,0,married,primary,bamboo_mud,wood,yes,no,sales,1,f,Kalemie
0,0,17,5,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,20,12,0,married,primary,wood_mud,charcoal,yes,no,unskilled,2,m,Kalemie
0,0,22,1,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,35,4,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,not_working,4,m,Kalemie
0,0,27,41,0,married,upper_secondary,bricks,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,32,40,0,single,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Nyemba
0,0,23,26,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,23,37,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,27,30,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Nyemba
0,0,30,29,0,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,28,31,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,28,36,0,married,primary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,34,16,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,34,31,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
1,0,30,7,1,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,20,14,0,divorced,none,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,28,40,0,married,lower_secondary,cement_blocks,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,25,4,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,25,29,0,single,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,20,30,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,26,36,0,married,lower_secondary,coated_adobe,wood,yes,yes,unskilled,3,m,Nyemba
0,0,27,24,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,23,32,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
1,0,36,26,1,married,lower_secondary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,42,32,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Kalemie
0,0,36,17,0,widowed,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,m,Kalemie
1,3,26,37,4,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,f,Kalemie
0,0,37,19,0,single,primary,trunks,wood,yes,yes,self_agriculture,2,m,Kalemie
1,0,34,16,1,married,lower_secondary,trunks,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,29,29,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,32,32,0,married,primary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,1,31,28,1,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,24,25,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,35,13,0,married,lower_secondary,cement_blocks,charcoal,yes,no,unskilled,3,m,Nyemba
0,1,26,22,1,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,27,45,0,married,primary,bricks,wood,yes,no,sales,2,f,Nyemba
0,0,39,22,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
5,0,40,15,5,single,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,30,23,0,widowed,lower_secondary,coated_adobe,wood,yes,yes,skilled,3,m,Kalemie
1,0,25,17,1,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,21,39,0,widowed,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,33,29,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
0,0,22,33,0,divorced,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,32,23,0,married,primary,wood_mud,charcoal,yes,no,sales,2,m,Kalemie
0,0,16,28,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,professional,4,m,Kalemie
0,0,36,35,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,30,29,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,45,28,0,single,superior,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,32,33,0,married,superior,cement_blocks,charcoal,yes,no,sales,3,f,Nyemba
0,0,27,26,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,32,32,0,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,f,Nyemba
0,0,42,33,0,married,upper_secondary,coated_adobe,wood,no,yes,self_agriculture,2,m,Nyemba
0,0,49,32,0,married,primary,wood_mud,charcoal,yes,yes,sales,3,m,Nyemba
0,0,23,29,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyunzu
0,0,27,28,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyunzu
0,0,23,26,0,single,lower_secondary,coated_adobe,charcoal,no,no,not_working,2,m,Nyunzu
0,0,25,13,0,widowed,none,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,30,35,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,29,42,0,married,primary,bricks,wood,yes,no,sales,2,f,Nyunzu
0,0,28,31,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,34,37,0,married,none,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,22,30,0,married,primary,bricks,wood,no,yes,self_agriculture,2,f,Nyemba
0,0,26,29,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,f,Nyemba
0,0,26,34,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,clerical,4,m,Nyemba
0,1,25,36,1,married,primary,bricks,wood,yes,yes,sales,3,f,Nyemba
0,0,27,9,0,married,primary,bamboo_mud,wood,no,no,sales,0,f,Kalemie
0,0,32,25,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
0,0,35,27,0,married,primary,bamboo_mud,wood,no,no,unskilled,0,m,Kalemie
0,0,36,31,0,married,primary,bamboo_mud,wood,no,no,sales,0,f,Kalemie
0,0,38,28,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,38,29,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,37,31,0,widowed,upper_secondary,bricks,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,39,27,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,30,33,0,single,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,34,32,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,33,23,0,divorced,primary,bricks,wood,yes,no,sales,2,f,Nyemba
0,0,37,34,0,married,upper_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,25,28,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,30,35,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,17,40,0,married,upper_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,23,30,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,30,43,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
1,0,28,28,1,married,primary,coated_adobe,wood,yes,yes,unskilled,3,m,Nyemba
0,0,27,20,0,married,primary,bamboo_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,15,3,0,married,primary,wood_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,29,31,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,29,44,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,f,Nyemba
0,0,25,30,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,1,27,33,1,married,primary,bricks,wood,yes,no,unskilled,2,m,Nyemba
0,0,19,31,0,married,upper_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,22,31,0,married,lower_secondary,coated_adobe,charcoal,no,yes,sales,3,m,Nyemba
0,5,25,32,5,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,30,8,0,married,primary,wood_mud,wood,yes,no,unskilled,1,m,Kalemie
0,0,31,29,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,35,34,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,39,23,0,married,lower_secondary,bamboo_mud,wood,yes,no,sales,1,m,Kalemie
0,0,34,12,0,married,primary,cement_blocks,charcoal,yes,yes,not_working,4,f,Kalemie
0,2,30,21,3,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,41,7,0,married,none,bamboo_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,18,37,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,41,34,0,married,upper_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Kalemie
0,0,35,18,0,married,primary,trunks,wood,no,no,self_agriculture,0,f,Kalemie
0,0,36,33,0,married,upper_secondary,coated_adobe,wood,yes,yes,sales,3,m,Kalemie
0,0,41,22,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,f,Kalemie
0,1,35,31,1,married,lower_secondary,bricks,charcoal,yes,yes,skilled,4,f,Nyemba
0,0,23,24,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,30,28,0,married,lower_secondary,bricks,wood,yes,yes,sales,3,f,Nyemba
0,0,37,23,0,married,primary,bricks,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,32,22,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
1,0,32,30,1,married,none,wood_mud,charcoal,yes,yes,self_agriculture,3,f,Kalemie
0,0,27,18,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,23,14,0,married,primary,wood_mud,wood,yes,yes,sales,2,f,Kalemie
1,1,37,36,2,married,primary,coated_adobe,charcoal,yes,yes,professional,4,m,Kalemie
0,0,22,4,0,married,upper_secondary,bricks,charcoal,yes,yes,professional,4,m,Kalemie
0,0,41,20,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,m,Kalemie
0,0,39,25,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,36,28,0,widowed,upper_secondary,cement_blocks,charcoal,yes,yes,clerical,4,m,Kalemie
0,1,36,27,1,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,36,29,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,27,37,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,38,28,0,married,lower_secondary,wood_mud,charcoal,no,yes,sales,2,m,Kalemie
0,0,37,31,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,37,26,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,clerical,4,m,Kalemie
0,0,29,31,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,33,30,0,married,superior,coated_adobe,charcoal,yes,yes,army,4,m,Nyemba
0,0,27,34,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,m,Nyemba
0,0,32,32,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,36,27,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,33,28,0,married,lower_secondary,cement_blocks,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,30,34,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,26,42,0,married,upper_secondary,coated_adobe,charcoal,no,no,unskilled,2,m,Nyemba
0,0,28,25,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,f,Nyemba
0,0,19,25,0,married,primary,coated_adobe,charcoal,no,yes,self_agriculture,3,m,Nyemba
0,0,19,25,0,married,upper_secondary,bricks,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,37,32,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
1,0,21,37,1,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,25,32,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,24,17,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,22,30,0,married,primary,bricks,wood,yes,yes,sales,3,f,Nyemba
0,0,32,25,0,married,lower_secondary,coated_adobe,charcoal,yes,no,skilled,3,m,Nyemba
0,0,25,27,0,married,superior,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,28,30,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,32,26,0,married,upper_secondary,bricks,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,31,35,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,34,26,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,29,32,0,married,upper_secondary,cement_blocks,electricity,yes,yes,sales,4,m,Kalemie
0,0,36,29,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,26,31,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,29,24,0,married,none,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,32,26,0,single,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,38,30,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,29,21,0,single,none,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,37,31,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Kalemie
0,0,35,26,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,38,31,0,married,primary,wood_mud,charcoal,yes,yes,not_working,3,f,Kalemie
0,0,35,34,0,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Kalemie
0,0,37,22,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
0,0,34,24,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyemba
0,0,34,28,0,married,lower_secondary,bricks,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,30,23,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,22,23,0,married,primary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,33,33,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,33,33,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,35,18,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,36,24,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,34,27,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Kalemie
0,0,41,27,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,38,24,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,36,28,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,28,13,0,married,primary,bamboo_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,2,31,41,2,married,primary,bamboo_mud,wood,no,no,sales,0,f,Kalemie
0,0,32,30,0,married,none,bamboo_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,34,31,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Kalemie
0,0,27,23,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,24,27,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,26,31,0,married,primary,bricks,charcoal,yes,yes,skilled,4,f,Nyunzu
0,0,33,29,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,33,25,0,married,primary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
2,2,34,24,2,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Kalemie
0,1,18,10,1,married,lower_secondary,trunks,wood,no,no,self_agriculture,0,f,Kalemie
0,0,15,24,0,married,none,bamboo_mud,wood,no,no,not_working,0,f,Kalemie
0,0,28,16,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,18,26,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,24,27,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,24,29,0,married,upper_secondary,bricks,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,25,32,0,married,primary,wood,wood,yes,yes,self_agriculture,2,f,Nyunzu
0,0,24,41,0,married,primary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,27,27,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Kalemie
0,0,39,21,1,single,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,1,31,28,1,married,lower_secondary,bricks,charcoal,no,yes,self_agriculture,3,m,Kalemie
0,0,35,26,0,married,lower_secondary,bricks,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,24,40,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,27,31,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,21,38,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,20,37,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,35,22,0,married,primary,wood_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,36,23,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Kalemie
0,0,30,26,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,36,28,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,34,9,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,38,27,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,37,26,0,widowed,primary,coated_adobe,wood,yes,yes,sales,3,m,Nyunzu
0,0,35,22,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Nyunzu
0,0,31,31,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Nyunzu
0,0,35,2,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,16,21,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,20,12,0,single,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,28,23,0,married,none,bamboo_mud,charcoal,no,no,self_agriculture,1,f,Nyunzu
0,0,37,6,0,single,none,cement_blocks,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,36,26,0,widowed,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,38,29,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyunzu
0,0,28,22,0,married,lower_secondary,coated_adobe,wood,yes,yes,unskilled,3,f,Nyunzu
0,0,35,20,0,married,none,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,29,33,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,13,37,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,22,45,0,married,lower_secondary,bricks,wood,yes,yes,sales,3,m,Nyunzu
0,0,20,27,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Nyunzu
0,0,32,25,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,m,Kalemie
0,0,32,32,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,30,25,0,married,lower_secondary,bricks,charcoal,no,no,unskilled,2,m,Kalemie
0,0,33,25,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Kalemie
0,0,30,24,0,single,primary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,35,30,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,37,27,0,married,primary,wood_mud,wood,yes,yes,unskilled,2,m,Kalemie
0,0,36,28,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,36,31,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,40,9,0,married,primary,wood_mud,wood,yes,no,not_working,1,m,Kalemie
1,0,35,33,1,married,primary,wood_mud,wood,no,no,unskilled,0,m,Nyemba
0,0,38,29,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,36,31,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,m,Nyemba
0,0,36,32,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,36,31,0,single,primary,bricks,wood,yes,yes,sales,3,f,Nyemba
0,0,34,47,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,24,31,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,22,30,0,married,upper_secondary,bricks,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,29,25,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,34,27,1,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,31,0,married,upper_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,37,26,0,married,none,bricks,wood,no,no,self_agriculture,1,f,Nyemba
0,1,30,26,1,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,29,25,0,married,primary,bricks,wood,no,no,employed_agriculture,1,m,Nyemba
0,1,25,11,1,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,13,24,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,28,35,0,married,none,bamboo_mud,wood,yes,yes,self_agriculture,2,m,Nyemba
0,0,23,25,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
2,0,36,27,2,married,primary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
